temperature,humidity,wind_speed,precipitation,atmospheric_pressure,rain
33.5,77.9,21.2,4.4,1006.7,0
33.4,76.1,16.2,5.5,1018.0,1
15.8,83.5,28.5,4.5,1011.7,0
30.2,48.2,18.7,0.8,1016.6,0
30.0,86.9,18.5,1.6,1017.0,0
25.6,42.7,8.8,8.5,1007.8,0
21.7,37.6,15.6,8.9,1019.9,0
24.8,75.3,11.7,2.4,1004.6,0
29.3,53.2,19.5,2.2,1008.8,0
28.3,83.1,6.3,5.7,1003.6,1
27.2,82.8,12.9,6.9,1001.5,0
24.6,65.2,14.8,0.7,1007.0,0
22.0,69.6,16.1,1.4,1018.1,0
32.3,40.4,24.9,5.3,1003.9,0
22.4,41.7,14.8,0.7,1007.4,0
21.8,43.8,27.0,3.7,1013.1,0
31.0,77.6,19.7,7.5,1014.0,0
32.5,48.6,6.7,7.1,1005.9,1
30.8,86.3,17.6,9.6,1015.9,1
16.2,34.3,25.0,9.4,1004.6,0
26.2,32.5,13.2,6.2,1004.7,0
31.8,38.6,15.8,9.3,1009.2,1
27.6,69.0,10.2,5.5,1011.0,0
32.6,77.3,14.1,9.7,1019.5,1
27.2,76.0,21.2,8.6,1004.5,0
19.0,88.4,25.8,5.2,1016.3,0
28.4,75.5,9.2,4.8,1019.8,0
27.2,61.8,7.4,2.4,1000.4,0
24.2,87.3,23.8,2.5,1018.9,1
23.7,77.4,5.3,7.0,1010.2,0
29.9,62.1,14.8,1.0,1000.6,0
19.9,53.2,12.5,8.6,1010.7,0
18.5,74.3,25.4,8.7,1012.6,0
18.3,43.3,12.0,3.8,1003.7,0
20.6,85.4,5.5,8.6,1001.8,0
25.3,41.4,11.5,9.5,1009.2,1
33.5,47.1,15.1,8.3,1019.5,1
33.8,41.7,16.9,2.2,1007.8,0
23.2,41.7,20.2,1.8,1001.5,0
34.0,59.4,7.8,6.6,1018.2,1
15.6,58.3,8.5,5.4,1012.9,1
33.6,78.6,24.3,9.1,1017.3,0
32.1,86.3,19.8,4.4,1016.2,0
16.0,69.0,5.6,3.3,1010.1,1
23.5,69.6,9.5,4.5,1004.3,0
23.0,89.3,5.8,8.7,1003.1,0
20.8,82.3,7.5,4.2,1019.8,0
31.4,42.0,29.0,9.3,1003.8,0
34.1,71.7,13.2,6.5,1018.3,0
34.1,55.5,25.7,8.9,1006.4,0
28.0,77.1,19.4,8.1,1011.4,0
17.1,65.8,13.0,4.1,1013.4,0
23.7,64.7,10.1,3.0,1003.1,0
25.4,63.5,29.6,3.5,1014.5,0
23.7,40.3,10.8,4.0,1015.7,0
24.4,31.4,7.5,4.8,1011.1,0
33.3,84.4,15.9,1.0,1000.3,1
30.6,76.5,5.3,3.5,1005.7,0
18.5,49.5,8.9,7.7,1005.6,0
26.4,82.6,18.7,7.2,1000.9,0
26.9,83.5,10.5,1.7,1007.1,0
27.2,40.7,8.9,7.2,1014.1,1
23.9,47.9,9.5,2.6,1011.7,0
32.1,64.2,11.3,8.5,1014.4,1
32.7,44.4,28.5,7.0,1004.0,0
28.6,50.2,7.2,2.7,1017.2,0
30.0,34.7,27.3,8.3,1001.1,0
16.4,58.3,6.7,2.3,1004.8,0
30.3,55.2,6.9,5.1,1018.5,0
27.9,33.9,12.6,7.1,1010.5,0
27.5,67.6,29.1,1.1,1006.6,1
33.4,30.8,9.6,1.1,1000.4,0
15.9,64.2,17.3,1.9,1002.5,0
34.0,61.6,10.6,9.9,1011.1,0
32.1,58.7,11.3,6.4,1002.0,0
29.1,47.6,6.7,9.8,1015.5,0
16.7,58.2,7.8,8.4,1003.5,1
24.3,47.3,26.4,0.1,1019.9,0
25.8,46.2,20.7,9.7,1012.2,1
21.4,36.5,9.5,3.5,1013.3,0
15.9,88.7,8.2,6.2,1001.0,0
19.4,59.7,6.2,6.6,1011.7,0
24.0,67.6,27.3,3.5,1013.4,1
23.3,60.3,14.6,3.8,1006.1,0
28.7,62.9,8.9,8.5,1014.5,0
25.5,67.1,15.6,2.2,1007.3,0
34.6,45.1,27.2,8.4,1001.3,0
24.4,57.0,28.6,4.2,1007.8,0
31.9,62.1,5.9,8.8,1014.6,0
25.2,82.9,25.1,1.3,1003.8,1
28.0,70.6,7.0,3.5,1008.3,0
33.6,84.6,23.2,2.9,1017.8,0
18.0,58.2,25.7,3.1,1008.1,1
31.3,53.1,17.2,4.8,1004.0,0
18.0,46.5,9.1,0.9,1014.6,1
26.8,37.9,11.7,6.7,1004.4,0
29.2,32.3,7.2,4.9,1016.2,1
22.4,71.4,20.5,3.1,1003.0,0
17.7,87.6,15.1,2.1,1014.8,0
32.5,72.9,10.8,1.5,1006.9,0
34.8,51.4,12.0,1.0,1004.0,1
20.2,45.6,22.0,1.7,1003.2,0
32.7,69.5,25.3,7.0,1008.2,1
32.1,77.5,17.4,6.8,1016.2,0
29.3,52.5,22.1,7.8,1013.5,0
26.7,70.0,5.5,7.2,1012.5,1
31.2,75.2,17.3,5.7,1012.4,0
30.8,59.4,11.2,1.4,1009.8,0
30.8,83.3,8.4,2.9,1005.0,1
19.6,49.7,22.1,6.4,1006.3,0
19.3,49.8,19.9,0.3,1001.7,1
23.6,73.8,24.5,2.3,1002.9,1
22.9,49.6,16.3,6.9,1018.2,0
22.4,74.9,15.3,8.4,1007.7,0
26.3,33.0,22.2,4.5,1016.4,1
33.0,79.0,10.5,0.1,1018.9,0
32.0,86.3,19.7,2.2,1008.9,1
25.1,78.4,26.1,1.3,1013.3,0
27.7,71.6,23.1,8.2,1008.6,1
29.2,71.5,23.6,4.5,1019.0,1
29.0,70.1,14.9,1.6,1004.8,0
23.7,72.6,6.5,6.0,1013.1,0
23.7,40.0,16.1,6.0,1017.7,0
25.7,59.0,13.0,2.8,1010.2,0
30.5,64.0,18.5,1.9,1019.4,1
33.0,44.1,11.3,6.9,1016.1,0
22.3,42.4,6.2,5.6,1016.1,0
19.5,47.5,9.0,7.2,1019.8,1
27.9,61.7,14.4,1.5,1015.7,0
17.7,33.9,13.0,4.5,1002.7,1
34.7,33.6,22.8,2.9,1018.7,0
29.2,49.7,16.8,1.4,1015.8,0
34.0,56.7,22.1,4.2,1012.8,0
16.9,86.2,22.9,2.3,1000.1,0
15.2,46.6,5.1,2.5,1001.6,0
34.4,47.9,27.9,2.2,1008.9,0
21.7,50.2,27.1,1.7,1006.7,1
29.3,85.7,11.1,2.0,1014.4,1
18.8,40.7,24.2,4.3,1005.7,0
15.9,59.1,25.0,8.5,1011.3,1
25.9,71.7,27.3,3.3,1001.3,1
34.0,52.4,24.4,8.8,1000.9,0
19.7,74.2,15.9,4.9,1002.2,0
23.2,78.7,5.2,2.3,1018.2,0
15.5,49.7,16.7,8.5,1011.2,0
22.0,51.3,21.2,0.1,1013.5,1
26.3,51.6,19.4,8.2,1011.3,1
26.9,72.2,7.6,6.5,1000.9,0
26.8,44.8,15.9,4.2,1018.4,0
19.6,47.0,23.4,7.0,1007.1,0
15.6,65.8,29.2,0.7,1017.1,1
33.3,55.5,15.3,2.6,1009.7,1
20.3,30.9,22.9,7.0,1011.7,0
27.4,85.8,19.6,7.5,1005.5,1
25.2,84.9,19.4,0.4,1009.3,1
27.7,54.5,29.9,6.0,1014.5,1
31.5,82.1,12.1,6.2,1006.0,0
16.0,45.5,19.6,2.1,1016.7,1
28.9,72.3,12.2,7.2,1015.7,0
33.7,57.9,9.0,9.4,1005.0,1
29.0,83.2,29.0,6.0,1000.2,0
23.9,65.2,14.1,4.7,1005.6,0
22.2,64.0,22.4,7.0,1015.1,0
18.4,43.9,12.4,1.2,1003.4,0
18.1,63.3,9.4,5.8,1007.1,0
31.7,48.7,5.1,7.3,1005.5,1
33.9,59.0,22.6,7.5,1004.7,0
33.4,70.3,18.5,9.4,1001.0,1
30.2,44.2,5.8,4.0,1008.0,0
23.7,31.8,9.2,4.4,1012.5,0
27.3,58.1,24.8,0.4,1003.2,0
22.0,54.2,30.0,9.9,1002.5,0
16.6,70.9,18.5,2.4,1012.8,0
23.2,39.4,20.0,8.8,1016.8,0
17.1,31.3,24.3,1.9,1002.1,0
27.1,87.6,11.0,3.2,1003.8,1
16.2,69.6,11.7,4.6,1017.6,0
34.5,61.1,23.0,3.2,1014.9,0
25.7,68.1,9.7,7.1,1000.9,0
18.8,51.1,8.4,6.6,1001.9,0
18.8,64.9,15.7,6.2,1017.9,0
20.2,82.7,18.1,1.1,1008.6,0
31.5,78.1,23.7,9.0,1007.9,1
16.7,44.1,7.2,9.0,1004.9,0
30.7,76.9,6.8,3.2,1002.7,0
32.3,36.1,17.3,2.8,1007.1,1
34.9,33.3,7.0,7.5,1000.3,1
22.7,67.6,20.7,9.9,1013.6,0
27.2,40.0,25.4,1.8,1001.9,0
24.7,50.0,11.9,6.5,1005.0,0
33.5,52.0,19.3,5.4,1008.8,0
27.3,55.5,13.9,3.9,1014.7,0
18.6,77.1,5.5,2.4,1006.4,0
26.5,85.1,15.3,1.7,1000.7,0
26.4,69.4,25.3,5.3,1001.8,0
34.0,41.9,20.6,3.4,1017.3,0
24.9,83.9,14.2,7.6,1012.6,0
30.9,87.2,30.0,6.9,1001.3,0
27.9,77.3,17.8,3.9,1005.9,1
28.6,68.5,11.9,2.3,1003.9,0
34.1,53.3,18.1,8.8,1005.7,1
32.8,55.1,5.8,6.0,1006.0,1
23.7,58.0,18.4,7.7,1018.0,0
24.0,40.9,23.9,6.0,1017.5,0
34.0,35.5,6.7,3.4,1015.3,0
24.8,36.6,19.2,2.8,1015.2,1
16.6,46.9,6.4,0.8,1014.6,0
21.8,89.1,28.6,7.4,1011.9,0
24.8,50.1,13.2,5.2,1011.3,1
24.2,73.1,8.9,9.1,1011.0,0
29.0,81.8,13.1,4.3,1011.5,0
26.6,51.0,6.0,4.8,1018.8,0
19.7,47.8,8.6,1.8,1014.5,0
24.9,67.9,22.4,2.4,1017.6,1
16.1,88.0,22.8,5.8,1006.4,1
20.1,74.5,17.0,4.6,1013.1,0
15.7,86.9,5.3,6.8,1018.1,0
18.6,87.4,23.2,9.0,1007.7,0
31.8,62.7,29.2,5.1,1006.5,1
25.7,60.3,25.7,7.3,1017.7,0
26.4,70.2,13.9,5.5,1010.1,1
22.6,33.8,21.3,8.1,1014.8,0
33.7,83.9,27.6,8.1,1010.3,0
33.6,72.8,10.4,10.0,1006.4,0
17.5,57.5,10.8,9.0,1018.9,0
29.0,54.6,12.6,7.8,1003.3,0
24.2,45.8,8.5,7.7,1000.1,0
20.9,49.7,26.1,0.4,1000.6,1
33.3,33.3,12.1,0.7,1012.9,0
28.3,57.3,29.6,7.6,1009.2,0
19.7,36.4,10.4,1.1,1009.0,1
25.4,72.1,30.0,2.6,1013.8,0
15.7,73.5,8.0,2.2,1008.4,0
25.9,81.5,20.6,6.5,1002.2,0
24.2,70.5,13.4,0.8,1009.0,0
27.4,67.4,17.6,6.5,1009.8,0
32.8,81.5,6.6,3.1,1017.5,0
23.8,74.6,18.9,1.0,1005.0,1
22.0,56.9,21.6,8.6,1018.5,1
16.2,64.4,18.5,2.4,1016.6,0
19.3,77.1,9.8,9.7,1000.8,0
20.5,36.8,12.2,0.6,1011.9,0
31.0,45.6,14.7,2.3,1012.3,0
26.8,66.5,27.5,4.1,1011.1,0
30.8,80.2,28.0,9.6,1007.2,0
34.3,37.4,28.1,1.2,1003.4,0
24.9,71.9,15.1,0.2,1002.3,1
18.9,44.9,5.9,1.3,1009.6,0
21.3,55.9,19.0,0.4,1003.6,1
26.5,77.1,14.2,4.1,1004.8,0
28.4,35.4,26.4,3.4,1018.2,0
17.1,39.3,10.2,3.6,1009.9,1
28.1,39.9,28.7,8.8,1019.8,0
26.6,67.9,22.5,5.7,1019.1,0
23.0,79.2,26.8,8.8,1000.1,0
15.4,68.2,25.3,1.9,1002.5,1
21.9,44.3,23.7,3.7,1011.3,0
16.3,83.5,11.2,2.2,1001.6,0
22.2,70.0,22.6,8.0,1008.0,0
23.7,45.8,19.3,1.9,1019.0,1
28.4,47.4,25.2,8.3,1004.5,1
32.2,49.0,14.1,7.4,1002.2,0
23.8,84.2,24.2,6.8,1010.8,0
32.4,83.7,20.6,9.0,1008.9,0
18.5,77.1,26.8,3.1,1016.8,0
29.3,81.3,25.7,6.9,1013.4,0
16.7,45.7,23.4,5.5,1013.8,0
20.3,85.2,7.1,6.7,1001.6,1
24.6,45.9,26.6,3.3,1013.9,1
29.6,74.0,25.5,4.0,1008.7,1
24.6,58.0,17.1,0.2,1007.2,1
23.6,83.0,13.2,6.8,1001.9,0
21.6,57.3,22.2,4.7,1017.1,0
18.3,58.3,12.2,6.2,1015.0,0
28.1,56.2,28.1,0.9,1013.5,0
19.7,42.1,16.3,9.3,1004.2,1
32.8,34.2,25.3,9.2,1015.8,0
17.9,41.0,6.2,8.8,1018.1,1
31.0,63.8,28.5,3.5,1012.2,1
25.4,34.8,16.9,8.4,1005.9,0
18.7,47.3,8.9,9.6,1006.5,0
31.5,50.7,17.0,7.5,1005.7,1
32.3,35.9,8.6,0.4,1010.3,1
30.1,87.1,5.9,6.3,1013.3,0
16.9,66.1,10.9,2.5,1003.2,0
18.5,74.1,18.8,1.0,1001.0,1
28.4,36.7,15.4,0.7,1011.1,0
16.0,54.5,23.8,4.6,1012.5,0
33.7,70.8,11.3,3.3,1008.7,1
29.1,54.6,13.1,6.6,1014.0,0
28.1,79.0,18.4,8.4,1012.7,0
31.4,70.2,19.5,8.9,1009.5,0
24.4,77.9,26.6,9.0,1008.2,0
21.8,50.7,11.7,8.4,1003.9,0
32.2,38.1,12.1,2.9,1015.1,0
25.8,67.8,13.4,7.6,1013.9,0
31.1,47.8,18.8,1.5,1003.5,1
24.8,56.4,18.6,9.8,1008.3,1
23.4,81.2,24.5,6.0,1003.2,0
29.5,53.4,26.6,2.3,1013.9,0
19.0,74.5,10.5,4.2,1000.7,0
26.8,82.6,7.3,7.0,1013.1,0
21.9,76.3,22.8,2.8,1005.1,0
31.2,69.9,21.2,3.1,1011.3,1
20.3,88.5,21.0,7.3,1019.7,0
32.5,48.9,21.7,6.3,1014.6,0
31.1,70.0,18.7,5.4,1016.4,0
27.1,69.7,15.8,3.9,1005.9,1
19.9,81.9,18.9,8.4,1011.6,1
21.2,47.4,10.6,5.9,1014.2,1
25.4,59.5,9.8,8.9,1019.9,0
15.7,55.6,25.0,1.4,1013.0,0
18.0,68.9,10.0,7.3,1014.9,0
16.0,56.3,13.5,3.0,1015.2,1
25.8,43.0,8.1,0.6,1016.5,0
29.0,62.4,14.5,7.1,1014.5,0
25.3,31.7,12.6,3.9,1015.2,0
26.6,85.0,25.5,6.8,1016.0,0
27.0,78.0,9.7,8.6,1014.4,1
31.8,82.1,19.3,2.8,1016.3,0
33.9,68.5,20.6,8.8,1003.7,0
33.0,66.7,11.4,6.7,1000.4,0
22.1,86.6,8.0,0.7,1002.4,0
16.4,50.1,28.8,8.4,1009.2,0
25.3,48.4,24.1,8.5,1014.8,1
21.1,58.7,6.6,1.5,1003.6,0
21.0,40.0,5.2,7.7,1013.4,0
28.6,65.3,9.0,9.1,1017.5,0
29.0,86.5,20.1,0.4,1013.3,1
25.0,77.3,27.8,6.5,1017.2,1
21.0,74.9,6.2,6.6,1008.2,0
34.8,64.8,7.1,0.3,1005.9,0
34.4,42.1,20.7,2.8,1002.8,0
29.0,73.9,25.7,8.2,1005.0,0
32.2,34.5,29.7,2.7,1013.6,0
19.0,76.8,11.1,6.3,1017.9,0
26.5,65.4,29.4,8.8,1011.4,0
30.5,33.4,29.5,8.2,1016.1,1
15.0,73.6,24.7,8.1,1006.2,0
22.7,61.1,20.5,7.8,1003.6,1
30.0,59.7,9.9,7.2,1003.6,1
29.5,73.5,27.9,0.9,1005.1,0
32.0,35.6,7.7,1.7,1006.3,0
31.8,67.6,14.9,4.3,1009.7,0
15.7,48.3,29.7,7.0,1019.6,0
18.5,62.7,5.3,3.7,1014.1,1
31.0,70.6,27.4,1.0,1014.6,0
29.7,78.7,27.4,9.3,1010.1,0
19.1,67.3,20.7,2.5,1016.3,0
19.0,59.9,5.5,2.2,1016.1,0
20.7,44.0,8.7,3.6,1019.0,1
16.2,50.5,12.8,0.6,1014.0,0
33.6,89.4,10.0,1.6,1017.7,1
22.7,76.6,16.6,1.3,1009.5,0
23.7,75.1,19.5,7.3,1000.1,0
21.5,89.7,14.2,3.4,1006.3,1
16.8,65.8,18.3,7.9,1006.3,0
22.2,47.9,7.5,6.2,1003.6,0
19.4,73.3,13.6,1.6,1005.5,1
32.5,52.5,14.2,0.3,1014.9,0
32.6,50.3,22.5,2.2,1007.4,1
19.0,56.0,25.6,4.1,1014.9,1
28.2,61.5,28.5,5.5,1017.6,0
18.9,61.3,27.6,2.3,1006.5,1
33.9,83.3,22.4,5.4,1013.4,0
16.9,55.9,14.8,7.3,1018.5,1
18.0,87.6,19.1,3.6,1000.4,0
18.5,30.1,25.7,2.4,1014.9,1
24.7,32.5,23.4,2.6,1011.1,1
20.5,42.5,17.2,8.8,1016.4,1
33.5,53.2,10.2,5.2,1006.0,0
32.5,39.9,11.2,3.4,1016.0,0
32.1,47.1,18.2,9.3,1011.4,0
26.4,32.8,29.7,8.8,1001.7,0
35.0,49.6,29.8,2.7,1005.5,0
16.4,40.3,14.1,9.9,1009.0,1
18.0,78.9,18.8,2.2,1006.0,1
28.6,54.1,19.4,6.0,1013.2,0
16.0,75.6,26.0,6.8,1006.2,0
33.1,64.0,21.6,1.5,1012.4,0
22.8,57.0,12.4,6.0,1016.1,0
20.2,36.8,15.9,1.5,1003.9,0
16.8,52.7,21.0,2.5,1014.2,0
18.5,57.3,22.4,0.5,1013.2,1
25.8,87.2,25.1,7.9,1008.8,0
24.4,53.1,20.5,7.8,1017.0,1
31.5,69.1,8.3,7.9,1013.5,1
20.5,84.0,11.4,9.3,1011.3,0
20.0,40.3,10.8,7.0,1008.9,0
19.0,83.9,21.9,0.3,1013.6,0
19.3,80.3,11.8,3.9,1009.6,0
34.7,38.2,20.1,9.9,1005.0,1
23.1,68.6,22.1,1.3,1001.6,0
18.1,88.1,12.8,9.2,1015.3,0
27.2,84.6,17.8,10.0,1013.6,0
24.8,51.4,9.8,6.6,1018.4,0
31.9,65.5,9.3,8.2,1001.5,0
34.3,56.8,18.2,4.1,1005.6,1
24.1,75.4,29.5,3.9,1016.0,1
34.3,65.2,12.2,6.7,1016.3,0
30.6,51.3,16.6,0.4,1013.0,0
19.7,72.1,17.5,7.7,1006.0,0
19.1,81.9,16.7,2.9,1018.1,0
25.7,80.4,14.6,2.7,1009.1,0
15.9,86.3,12.5,3.7,1004.2,0
29.1,46.2,11.2,5.6,1000.4,0
21.2,42.9,11.5,8.2,1011.6,0
16.3,55.4,8.3,10.0,1001.2,0
31.2,53.2,27.2,7.4,1008.0,0
29.0,85.7,18.3,0.1,1014.7,1
27.5,65.0,12.6,6.0,1017.7,0
17.6,51.3,25.4,4.9,1015.8,0
26.3,68.8,5.1,5.1,1005.2,1
29.4,54.6,13.7,3.4,1008.2,0
26.2,81.1,23.6,9.6,1017.0,0
32.6,50.5,27.0,7.7,1004.6,0
29.9,44.3,29.6,3.4,1018.7,0
18.3,54.6,10.6,5.7,1000.8,0
28.2,37.6,29.7,8.0,1004.8,0
28.3,41.5,26.6,9.3,1008.1,0
33.1,43.6,12.7,6.9,1012.6,1
21.7,56.0,18.3,0.8,1008.1,0
15.0,30.3,5.3,6.8,1006.0,1
28.4,34.6,14.2,2.7,1003.9,0
29.2,79.5,11.8,4.9,1014.3,0
22.9,31.0,18.0,9.2,1018.0,0
19.9,89.6,20.3,0.6,1016.1,0
24.4,88.7,5.9,4.0,1007.5,0
33.4,54.6,22.0,0.2,1019.2,0
28.3,78.4,27.9,1.8,1014.8,1
20.2,51.5,24.6,3.5,1011.0,0
24.3,86.9,24.6,3.6,1015.0,1
24.7,35.5,11.7,9.1,1006.2,1
21.7,34.7,11.3,0.7,1012.8,0
25.6,30.8,21.0,5.8,1012.9,0
28.4,53.6,9.7,1.8,1002.1,0
15.1,63.5,23.0,2.0,1019.1,0
15.1,68.0,21.3,5.5,1017.4,0
23.8,53.6,27.0,1.3,1010.9,0
27.0,55.2,10.2,5.0,1012.5,1
30.2,83.3,8.9,2.6,1007.9,0
15.1,66.3,5.4,7.3,1018.9,0
24.9,65.6,20.8,0.3,1008.2,0
15.4,81.7,9.0,8.1,1010.2,0
20.3,38.6,16.4,2.1,1016.4,0
30.3,53.3,28.4,8.4,1015.4,1
25.5,73.8,10.9,10.0,1000.7,0
17.6,34.9,8.4,0.9,1003.9,0
18.3,53.2,27.4,6.4,1004.9,0
22.0,88.8,24.1,2.3,1008.4,0
29.8,38.1,5.1,5.6,1011.3,1
30.7,57.9,21.5,9.8,1016.8,1
17.3,85.4,13.9,0.2,1006.2,0
21.0,66.8,17.5,8.3,1002.6,0
23.4,83.9,25.4,2.6,1007.1,0
18.3,42.0,6.3,6.4,1003.4,0
28.7,75.0,13.9,1.6,1013.2,1
22.5,84.2,18.9,2.2,1011.3,0
17.1,61.9,16.6,2.0,1001.6,0
21.7,37.0,8.5,4.0,1003.9,0
21.3,88.0,29.7,3.3,1015.8,0
31.0,74.1,11.2,0.5,1003.3,0
25.4,68.7,7.5,2.7,1018.5,1
26.9,72.5,24.7,3.4,1005.4,0
18.2,75.0,14.1,4.1,1006.5,0
24.7,85.9,9.2,7.0,1007.7,1
24.0,49.0,25.5,3.2,1002.8,0
34.1,80.0,25.4,3.5,1019.5,1
18.9,79.2,5.3,6.3,1002.2,0
29.1,54.9,11.3,5.2,1018.6,0
24.9,74.8,15.5,3.6,1007.5,0
22.1,52.6,14.1,0.5,1015.1,0
32.2,54.2,28.7,5.3,1018.0,0
20.6,80.8,26.7,2.9,1010.6,0
16.2,86.0,17.3,8.3,1013.2,0
34.8,49.8,7.5,2.2,1001.0,0
19.1,78.9,15.9,9.4,1012.6,1
18.6,89.2,11.8,8.0,1011.9,0
26.7,34.4,11.7,8.5,1010.3,0
26.3,61.2,23.8,9.4,1011.6,0
18.0,58.2,19.1,0.8,1006.6,0
17.7,81.8,23.0,9.7,1003.0,0
22.9,32.6,23.3,4.5,1018.3,0
25.1,52.2,7.9,8.4,1008.4,0
25.3,51.3,5.2,7.0,1011.6,1
33.9,80.1,28.6,9.1,1019.5,0
28.5,43.3,25.6,5.9,1004.5,1
21.8,85.9,13.9,1.2,1001.8,1
16.3,68.1,25.3,9.0,1007.6,0
26.6,55.9,13.2,6.8,1000.2,0
24.1,53.3,16.2,5.0,1010.9,1
31.9,60.3,14.6,9.6,1003.7,0
15.2,49.7,10.8,8.2,1006.5,1
16.6,73.6,27.6,6.9,1006.1,0
29.4,33.6,26.7,1.2,1017.6,0
33.6,66.9,12.9,8.7,1003.4,1
29.9,89.8,19.8,6.1,1006.4,0
30.2,76.3,15.3,9.8,1004.9,1
33.2,74.5,17.8,9.9,1003.4,1
30.8,71.5,20.3,0.3,1010.7,0
32.6,64.9,20.4,0.3,1017.6,0
18.4,36.7,27.6,4.2,1017.7,1
31.9,42.7,10.4,1.7,1010.0,1
30.7,57.3,17.4,0.8,1018.8,1
16.6,51.2,21.9,4.5,1008.4,1
29.0,51.8,16.0,9.1,1017.2,0
29.7,77.0,22.2,10.0,1016.1,1
26.8,72.0,15.0,4.6,1018.1,1
19.5,75.9,14.7,0.9,1002.3,0
25.2,76.1,11.7,0.6,1018.6,0
30.8,55.5,15.9,5.5,1013.3,0
26.6,49.7,9.3,0.7,1019.2,0
34.4,88.4,18.6,9.6,1015.3,0
22.5,79.4,28.0,0.7,1005.1,0
30.4,72.6,15.1,1.3,1018.6,1
32.8,89.3,29.9,3.4,1001.7,0
19.4,36.6,18.4,5.5,1005.9,0
17.3,56.3,5.3,1.4,1012.2,0
20.2,77.7,26.5,9.4,1005.9,0
24.8,48.7,16.1,5.5,1009.7,0
30.3,70.6,11.5,2.5,1011.6,0
24.6,55.9,13.8,1.6,1017.5,0
33.4,60.8,12.7,0.9,1003.7,1
20.1,39.3,9.4,1.4,1002.0,1
18.9,38.8,7.1,5.6,1006.8,0
15.5,59.0,5.4,5.6,1016.2,0
22.7,53.0,12.1,9.5,1010.5,1
23.1,42.8,10.4,6.5,1018.9,0
18.6,88.1,14.2,8.6,1001.4,1
32.1,58.6,15.5,9.6,1017.8,1
34.2,75.0,7.2,6.5,1001.7,0
21.1,74.7,20.6,6.2,1009.3,0
30.1,37.7,19.4,5.4,1006.9,0
31.1,53.5,8.2,9.6,1006.5,0
34.6,83.9,14.5,7.2,1011.9,0
24.5,38.2,17.2,1.1,1016.7,0
15.8,85.4,22.8,7.7,1007.7,0
28.3,77.0,7.8,6.0,1016.3,1
26.6,30.2,21.2,7.1,1003.9,0
27.6,46.3,13.0,6.6,1001.9,0
23.0,78.4,6.5,2.4,1007.0,1
15.7,61.1,7.3,5.5,1015.5,0
31.7,53.5,20.1,5.6,1007.9,0
16.8,74.4,14.0,8.6,1009.3,0
26.3,73.9,21.9,3.7,1003.7,1
28.1,50.7,11.6,8.3,1014.7,1
22.3,33.6,28.1,8.4,1010.9,0
26.5,75.0,29.2,2.7,1014.8,0
20.6,50.7,29.7,3.3,1019.2,0
27.4,65.3,23.7,1.4,1010.9,1
28.2,72.8,8.7,2.5,1001.7,1
16.0,61.5,17.5,9.1,1017.8,1
15.1,36.4,10.6,0.5,1016.9,0
18.8,45.1,23.4,4.5,1008.6,0
34.5,66.4,20.4,8.1,1006.5,0
27.1,70.5,19.5,0.9,1015.9,0
28.1,63.3,21.4,6.2,1011.3,0
18.1,35.2,8.3,6.8,1010.0,1
25.3,85.7,16.5,8.8,1018.4,0
31.1,83.9,12.0,4.2,1002.3,0
18.2,32.0,24.6,6.7,1001.9,1
23.9,45.4,18.9,4.3,1002.3,1
22.4,53.7,22.9,0.2,1019.6,0
24.6,54.2,17.7,1.0,1010.7,0
33.4,65.6,15.9,5.1,1005.4,0
30.9,45.8,16.1,0.0,1016.5,1
23.3,43.1,17.8,5.8,1008.4,0
28.6,62.7,11.4,6.1,1019.9,1
27.1,65.1,14.7,7.8,1002.0,0
21.2,59.3,15.9,2.0,1018.7,1
20.0,51.7,12.7,4.9,1009.0,0
15.9,48.0,7.6,3.9,1010.8,1
17.1,63.1,19.3,2.4,1000.4,1
33.8,36.4,20.6,0.5,1002.8,1
25.2,85.5,15.7,5.2,1000.0,0
23.7,43.8,13.8,0.6,1014.4,0
28.1,75.4,23.6,9.8,1016.5,1
28.8,63.3,7.7,10.0,1014.7,0
19.3,75.9,19.9,6.7,1016.9,0
23.4,41.0,25.5,2.4,1000.8,0
27.8,64.2,6.1,1.7,1009.3,0
24.8,31.5,25.2,2.8,1003.4,1
17.0,86.8,13.6,2.7,1002.5,0
23.0,40.1,7.4,0.9,1001.9,1
16.8,61.3,28.2,6.1,1005.3,0
16.2,72.2,12.4,8.8,1006.4,0
24.4,83.0,12.1,4.6,1006.1,0
16.3,36.3,20.3,10.0,1013.3,0
17.8,38.3,19.8,4.5,1011.1,0
27.4,54.2,11.4,9.1,1009.9,0
31.8,88.4,19.8,3.3,1011.1,0
21.5,77.7,9.7,4.1,1008.8,0
23.8,87.4,21.4,0.8,1011.3,0
16.3,58.5,23.5,8.7,1005.8,1
20.9,71.5,22.4,3.9,1009.7,0
19.9,69.6,18.9,9.1,1012.4,0
23.6,68.4,7.4,2.0,1011.4,1
18.3,58.1,16.5,4.3,1002.4,1
22.9,37.9,26.0,7.6,1015.3,1
26.1,66.0,5.8,4.6,1010.8,1
23.9,82.7,18.7,0.1,1015.8,0
28.9,62.4,11.4,5.4,1005.7,1
25.4,47.0,5.6,7.6,1003.3,0
20.6,88.0,22.3,3.6,1011.1,1
22.3,86.7,18.8,0.2,1014.6,0
24.8,41.5,20.6,1.2,1003.3,0
27.8,88.8,13.8,4.2,1006.5,1
