Input_Sequence,Target_Value
"0.4109732692129035,0.45606758145947573,0.5000196794572255,0.5427194858521823,0.5840600596354499,0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485",0.7980317268824393
"0.45606758145947573,0.5000196794572255,0.5427194858521823,0.5840600596354499,0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393",0.8271807398333727
"0.5000196794572255,0.5427194858521823,0.5840600596354499,0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727",0.8542580913336814
"0.5427194858521823,0.5840600596354499,0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814",0.8791959665726632
"0.5840600596354499,0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632",0.9019319090250327
"0.6239378639753186,0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327",0.9224089768723288
"0.6622530255236697,0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288",0.940575885612824
"0.6989095845472408,0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824",0.95638713650277
"0.7338157352573031,0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277",0.9698031305073038
"0.7668840557358485,0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038",0.980790267475621
"0.7980317268824393,0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621",0.9893210302920371
"0.8271807398333727,0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371",0.9953740537921809
"0.8542580913336814,0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809",0.9989341782717204
"0.8791959665726632,0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204",0.9999924874536094
"0.9019319090250327,0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094",0.9985463308187661
"0.9224089768723288,0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661",0.9945993302442577
"0.940575885612824,0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577",0.9881613709323648
"0.95638713650277,0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648",0.9792485766532438
"0.9698031305073038,0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438",0.9678832693631935
"0.980790267475621,0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935",0.954093913299657
"0.9893210302920371,0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657",0.9379150436929778
"0.9953740537921809,0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778",0.9193871802734458
"0.9989341782717204,0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458",0.8985567257902548
"0.9999924874536094,0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548",0.8754758497965313
"0.9985463308187661,0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313",0.8502023579914898
"0.9945993302442577,0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898",0.8227995474469475
"0.9881613709323648,0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475",0.7933360480807813
"0.9792485766532438,0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813",0.7618856507743523
"0.9678832693631935,0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523",0.7285271225643783
"0.954093913299657,0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783",0.6933440093721002
"0.9379150436929778,0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002",0.6564244267638064
"0.9193871802734458,0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064",0.6178608392667517
"0.8985567257902548,0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517",0.577749828793169
"0.8754758497965313,0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169",0.5361918527523549
"0.8502023579914898,0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549",0.49329099245663205
"0.8227995474469475,0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205",0.44915469245130146
"0.7933360480807813,0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146",0.4038934914214305
"0.7618856507743523,0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305",0.3576207453494149
"0.7285271225643783,0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149",0.3104523436166627
"0.6933440093721002,0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627",0.26250641876041964
"0.6564244267638064,0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964",0.21390305061264503
"0.6178608392667517,0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503",0.16476396556191822
"0.577749828793169,0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822",0.11521223169156894
"0.5361918527523549,0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894",0.065371950557554
"0.49329099245663205,0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554",0.015367946378017567
"0.44915469245130146,0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567",-0.03467454658704477
"0.4038934914214305,0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477",-0.08463019768306558
"0.3576207453494149,0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558",-0.13437389374960387
"0.3104523436166627,0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387",-0.18378105246433263
"0.26250641876041964,0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263",-0.23272793435755038
"0.21390305061264503,0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038",-0.28109195271578163
"0.16476396556191822,0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163",-0.32875198059831656
"0.11521223169156894,0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656",-0.3755886541977727
"0.065371950557554,0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727",-0.42148467178491617
"0.015367946378017567,-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617",-0.46632508748903956
"-0.03467454658704477,-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956",-0.5099975991781289
"-0.08463019768306558,-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289",-0.5523928297178272
"-0.13437389374960387,-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272",-0.5934046009047866
"-0.18378105246433263,-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866",-0.6329301993883469
"-0.23272793435755038,-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469",-0.6708706339145439
"-0.28109195271578163,-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439",-0.7071308832481832
"-0.32875198059831656,-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832",-0.7416201341520638
"-0.3755886541977727,-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638",-0.7742520088273352
"-0.42148467178491617,-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352",-0.8049447812453666
"-0.46632508748903956,-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666",-0.8336215818293299
"-0.5099975991781289,-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299",-0.8602105899728739
"-0.5523928297178272,-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739",-0.8846452139137285
"-0.5934046009047866,-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285",-0.9068642575117503
"-0.6329301993883469,-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503",-0.9268120735137149
"-0.6708706339145439,-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503,-0.9268120735137149",-0.9444387029210076
"-0.7071308832481832,-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503,-0.9268120735137149,-0.9444387029210076",-0.9597000001111683
"-0.7416201341520638,-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503,-0.9268120735137149,-0.9444387029210076,-0.9597000001111683",-0.9725577433999218
"-0.7742520088273352,-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503,-0.9268120735137149,-0.9444387029210076,-0.9597000001111683,-0.9725577433999218",-0.9829797307668027
"-0.8049447812453666,-0.8336215818293299,-0.8602105899728739,-0.8846452139137285,-0.9068642575117503,-0.9268120735137149,-0.9444387029210076,-0.9597000001111683,-0.9725577433999218,-0.9829797307668027",-0.9909398605046178
